,Unnamed: 0,CustomerID,ProductID,Quantity,Price,TransactionDate,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount,MarketingPromotion
197,197,740728,B,8,18.36463251,19/11/2023,"5744 Cheryl Throughway Suite 651
Elliottmouth, SC 56874",Home Decor,10.29563287,131.7910189,Yes
198,198,803995,C,7,80.61982972,20/11/2023,"48801 Fowler Grove
Lake Joanstad, AZ 85474",Clothing,13.8942628,485.9280909,Yes
199,199,326729,D,2,16.26103767,21/11/2023,"6719 Robert Field
Heatherview, CA 89879",Books,5.757405755,30.6496475,No
200,200,188339,B,8,26.50135055,22/11/2023,"96755 Martin Plaza Apt. 189
Dawnfort, VA 12379",Books,14.63091936,180.9916746,Yes
201,201,670698,D,1,24.65800099,23/11/2023,"4767 Christopher Lake Apt. 361
Johnhaven, LA 24136",Books,17.12626426,20.43500658,No
202,202,736766,D,9,34.9396491,24/11/2023,"USNS Jackson
FPO AA 77311",Electronics,10.66535065,280.918917,Yes
203,203,423547,D,9,46.50669549,25/11/2023,"8552 Bennett Point
Lake Brittany, TX 58523",Books,1.360101341,412.8674157,Yes
204,204,276714,A,2,21.22533898,26/11/2023,"Unit 4152 Box 6862
DPO AA 32838",Clothing,0.305080616,42.32116916,No
205,205,708509,D,7,97.58429288,27/11/2023,"28965 John Glen
North Ericfurt, RI 35461",Home Decor,4.252478165,654.0417949,Yes
206,206,206597,C,3,10.18029828,28/11/2023,"509 Hernandez Tunnel Apt. 576
Crosshaven, PA 57423",Electronics,19.77123768,24.50258193,No
207,207,909161,C,7,79.49066195,29/11/2023,"558 Brenda Hill Suite 754
Pagebury, DC 96525",Books,11.34549674,493.3043604,Yes
208,208,149072,A,9,57.38572521,30/11/2023,"060 Williams Neck
East Richard, PW 54196",Books,13.20918446,448.2498502,Yes
209,209,962327,B,4,17.70188529,1/12/2023,"457 Alice Stream
Raychester, MA 96500",Electronics,13.08423528,61.54291587,No
210,210,819538,C,1,20.80286863,2/12/2023,"PSC 5089, Box 2406
APO AE 06601",Books,7.163218305,19.31271373,No
211,211,889340,D,2,63.09993008,3/12/2023,"29880 Shields Mill Suite 880
South Margaret, OK 02308",Clothing,2.705989583,122.7849051,No
212,212,802628,A,1,38.37280519,4/12/2023,"050 Ashley Mission
Hornstad, NM 58384",Books,13.00777223,33.3813581,No
213,213,377265,B,5,50.51704631,5/12/2023,"Unit 9796 Box 6648
DPO AA 42931",Books,17.44533972,208.5208798,No
214,214,154281,C,5,59.42701996,6/12/2023,"560 Carter Oval
Santanaborough, WI 51089",Clothing,10.10329829,267.1146544,No
215,215,699725,C,7,61.60133201,7/12/2023,"758 David Fall Suite 562
Lake Joanne, OH 23209",Books,10.60834165,385.4651657,Yes
216,216,911956,B,9,62.43495989,8/12/2023,"1852 Regina Street
Carsonshire, VA 67329",Home Decor,15.76442488,473.3320279,Yes
217,217,53096,D,9,16.30455757,9/12/2023,"131 Jennifer Via Suite 457
North Brett, AS 89297",Home Decor,14.85867478,124.9372474,Yes
218,218,805603,B,3,76.64306806,10/12/2023,"18850 Brandon Pines Apt. 659
Shirleymouth, OH 61783",Home Decor,11.21637725,204.1394772,No
219,219,795656,A,3,36.41537469,11/12/2023,"580 Karen Parkway
Susanbury, ID 49499",Clothing,0.863774913,108.3024835,No
220,220,339482,B,3,20.2987796,12/12/2023,"PSC 5669, Box 2093
APO AE 56470",Books,11.0081822,54.19275888,No
221,221,200487,B,4,19.19808046,13/12/2023,"903 Matthews Squares
West Sherry, VI 41700",Home Decor,9.741210939,69.31181978,No
222,222,5440,C,8,31.33140661,14/12/2023,"797 Lauren Mission
Nicholechester, TN 52203",Clothing,2.890523697,243.406119,Yes
223,223,865688,C,6,66.58119223,15/12/2023,"594 Zimmerman Freeway Suite 096
Lake Shawntown, MA 94046",Home Decor,18.76647633,324.5174913,Yes
224,224,981947,C,8,52.47306596,16/12/2023,"620 Vanessa Circle Suite 322
South Annport, AZ 59493",Books,9.757873116,378.8224861,Yes
225,225,226983,B,1,19.63666987,17/12/2023,"68542 Ingram Meadows Suite 933
Lake Chadmouth, SD 61719",Home Decor,5.676164826,18.52206012,No
226,226,724160,D,8,12.91174087,18/12/2023,"Unit 3436 Box 2527
DPO AP 61328",Books,8.921395676,94.07866701,Yes
227,227,575940,A,4,12.21991183,19/12/2023,"71783 Reed Radial Suite 546
North Brianfort, MP 69163",Clothing,12.57100046,42.73498662,No
228,228,851077,D,1,47.89826349,20/12/2023,"10112 Bailey Mission Suite 766
Griffintown, VI 72473",Books,8.341075167,43.90303333,No
229,229,689311,B,8,80.93250355,21/12/2023,"0590 Robert Knolls Suite 452
West Megan, WV 70014",Home Decor,13.31719899,561.236488,Yes
230,230,26097,D,4,61.62665949,22/12/2023,"3168 Chavez Plain Suite 268
Elliotttown, LA 02077",Home Decor,12.80856933,214.9326643,No
231,231,418385,A,6,82.87105317,23/12/2023,"461 Chloe Islands
Clarkstad, MO 80312",Electronics,7.844128126,458.2232495,Yes
232,232,614162,A,8,38.7449729,24/12/2023,"4272 Moore Expressway
Randallmouth, HI 92472",Electronics,2.545105736,302.070979,Yes
233,233,968138,B,4,22.63069567,25/12/2023,"7108 Strong Via Suite 455
North David, MS 17754",Books,5.948704326,85.13785,No
234,234,180410,D,3,82.27014462,26/12/2023,"5706 Flores Plaza Apt. 848
East Roberttown, DE 52914",Home Decor,12.27724091,216.5089223,No
235,235,176795,B,9,75.5057553,27/12/2023,"216 Gay Streets Apt. 798
Fischerberg, IA 50769",Home Decor,8.40227604,622.4539799,Yes
236,236,581410,A,3,63.0196522,28/12/2023,"321 Chelsey Place Suite 205
Williamtown, MS 68818",Home Decor,7.699881614,174.5016408,No
237,237,862686,A,9,89.89839678,29/12/2023,"496 Walter Rue Suite 559
North Michael, WA 95735",Electronics,15.65243009,682.4440177,Yes
238,238,597692,B,2,66.76120952,30/12/2023,"544 Lopez Estate Suite 806
Lake Jeffery, CO 69012",Electronics,6.19438602,125.251525,No
239,239,432133,D,2,57.32339543,31/12/2023,"2718 Trujillo Union
South Christineberg, OH 13662",Electronics,17.4836099,94.60239318,No
240,240,925670,C,2,55.20790461,1/01/2024,"404 Adam Radial
South Kathleen, IA 18797",Books,14.28094376,94.6473896,No
241,241,786158,B,6,65.56375354,2/01/2024,"750 Mary Circle Suite 842
South Sheryl, NV 35477",Books,4.190136668,376.899256,Yes
242,242,414615,A,3,56.49627976,3/01/2024,"65300 Kathy Trafficway Suite 907
Nortonborough, AZ 27817",Home Decor,7.865162152,156.1582673,No
243,243,951230,A,9,34.5431212,4/01/2024,"3594 Ware Lakes Suite 578
Tamarashire, MD 48919",Electronics,0.498128624,309.3394683,Yes
244,244,645918,B,4,95.84852595,5/01/2024,"786 William Ports
Georgeview, NY 01973",Books,10.42265987,343.4342404,No
245,245,419179,A,1,96.22554316,6/01/2024,"17180 Shields Vista Apt. 531
New Laurentown, AL 29766",Books,17.39096736,79.49099036,No
246,246,783289,B,4,25.0161434,7/01/2024,"0229 Peters Ports
Melissamouth, TX 69966",Books,5.441543998,94.61951579,No
247,247,761231,B,1,57.75353375,8/01/2024,"34487 Kevin Stravenue
Lake Christopher, TX 86728",Books,0.922215571,57.22092167,No
248,248,362503,D,5,81.06542904,9/01/2024,"77331 Velasquez Crest
Vanessamouth, KS 56456",Electronics,11.46826616,358.8431494,No
249,249,852129,C,4,14.9298201,10/01/2024,"11429 Williamson Manors
Richardland, ND 66770",Home Decor,2.357756999,58.3112449,No
250,250,96643,B,8,21.12064477,11/01/2024,"6991 Ray View
Lake Deborah, GA 86317",Electronics,10.06954969,151.9511276,Yes
251,251,432478,B,8,59.0403695,12/01/2024,"PSC 6618, Box 0807
APO AA 20014",Electronics,6.977066065,439.3686713,Yes
252,252,81717,A,7,12.55054631,13/01/2024,"USCGC Dodson
FPO AE 93773",Clothing,2.28790436,85.8438127,Yes
253,253,620519,C,3,84.96925878,14/01/2024,"24689 Lee Club
East Sharon, MP 78014",Home Decor,11.57986171,225.3898084,No
254,254,736501,D,1,88.5849277,15/01/2024,"82577 Christian Village Apt. 798
Jasmineside, WY 71795",Home Decor,4.905710957,84.2392072,No
255,255,419875,D,1,76.26794927,16/01/2024,"896 Steven Roads
Vegaborough, SC 76821",Books,15.97466011,64.0844036,No
256,256,625357,C,3,84.01245835,17/01/2024,"953 Patel Extension
Kevinborough, MD 61049",Home Decor,0.48887904,250.8052171,No
257,257,607188,A,6,70.45414987,18/01/2024,"245 Daniel Stream Apt. 624
Walshburgh, NC 43776",Home Decor,7.791760023,389.7871895,Yes
258,258,340947,B,7,22.76800116,19/01/2024,"593 Paula Motorway Suite 036
New Jacobville, MN 71499",Clothing,6.843799709,148.4686333,Yes
259,259,111977,C,6,12.68690731,20/01/2024,"712 Mary Shoals
Port Randall, KS 89214",Clothing,12.65040214,66.49177511,Yes
260,260,801431,D,6,86.32759923,21/01/2024,"898 Wallace Mews Suite 628
Lake Michaelburgh, NM 53871",Clothing,1.300670378,511.2285703,Yes
261,261,730152,B,6,73.64447357,22/01/2024,"Unit 5562 Box 7161
DPO AA 37929",Electronics,8.359967027,404.9269192,Yes
262,262,902909,A,3,45.86153367,23/01/2024,"53550 Robert Groves
North Jorgeport, FL 03215",Home Decor,9.873193257,124.0006075,No
263,263,697666,A,6,81.71533694,24/01/2024,"PSC 9020, Box 8828
APO AA 80044",Books,14.52544089,419.0749438,Yes
264,264,998579,B,8,14.79519959,25/01/2024,"753 Gabriel Centers
Jackberg, MO 46988",Home Decor,7.430131794,109.5671741,Yes
265,265,446524,C,2,38.71771886,26/01/2024,"7760 Taylor Ridge
Jeremyton, UT 12269",Books,3.772922175,74.51385892,No
266,266,802806,C,5,40.76647825,27/01/2024,"88886 Rodriguez Crest
Johnsonbury, GU 60480",Electronics,12.36321592,178.6321526,No
267,267,580124,B,1,19.4387614,28/01/2024,"705 Kyle Park
Charlesfort, NH 90610",Home Decor,16.31538868,16.26725192,No
268,268,861131,C,1,76.75269149,29/01/2024,"6140 Baker Well
Port Brittanyhaven, NM 31701",Electronics,5.308225348,72.67848566,No
269,269,315874,D,5,79.97742021,30/01/2024,"483 Hamilton Rest Apt. 689
East Tracyview, TN 44273",Electronics,3.600990062,385.4872063,No
270,270,607150,D,3,62.4853433,31/01/2024,"32874 James Hills Suite 518
Lake Rickyville, MD 56105",Home Decor,6.643801092,175.0018241,No
271,271,918182,C,4,47.60719696,1/02/2024,"4638 Cameron Way
East Joeberg, WV 70439",Home Decor,12.34694805,166.9166443,No
272,272,325659,D,3,64.6347207,2/02/2024,"20565 Amy Meadow
Johnsonfurt, OH 83898",Electronics,2.066828216,189.8964962,No
273,273,247026,B,1,90.85442201,3/02/2024,"52640 Juarez Passage
West Elizabethtown, NH 18111",Books,16.64368875,75.7328948,No
274,274,405747,B,1,42.19768111,4/02/2024,"0329 Anthony Parkways
West Jennifer, OR 64472",Home Decor,11.80625771,37.21571413,No
275,275,967976,A,5,40.08224626,5/02/2024,"42575 Garcia Tunnel
Ryanchester, NE 11165",Home Decor,18.70554248,162.9232233,No
276,276,591053,C,6,66.04556861,6/02/2024,"836 Larry Villages Apt. 084
Karenberg, FM 55639",Books,12.79419488,345.5734191,Yes
277,277,403949,D,3,71.5274368,7/02/2024,"7231 William Rapid Apt. 731
Phillipshire, VA 02244",Electronics,2.979097639,208.1896939,No
278,278,780655,C,9,51.19738926,8/02/2024,"161 Erin Cliffs
South Alyssa, WA 75895",Books,6.265948833,431.9044834,Yes
279,279,542627,A,5,87.36079116,9/02/2024,"77305 Dylan Ways
Andersonshire, MT 82999",Books,7.950738073,402.0748174,No
280,280,47782,C,8,41.70594997,10/02/2024,"7360 Paul Prairie Apt. 074
Katherineshire, NH 04873",Home Decor,2.597474043,324.98119,Yes
281,281,208169,B,1,67.68255405,11/02/2024,"81523 Eric Tunnel Suite 514
West David, KY 97288",Books,3.902409214,65.04130382,No
282,282,749246,A,5,70.10162803,12/02/2024,"USNS Baldwin
FPO AP 26309",Books,7.649603176,323.6956583,No
283,283,7454,D,3,36.53376378,13/02/2024,"9712 Brenda Common
West David, SC 47787",Home Decor,13.26205485,95.06590797,No
284,284,825043,C,1,11.69662643,14/02/2024,"24857 Jonathan Plaza Suite 543
Benjaminview, OR 07537",Home Decor,8.555662721,10.69590252,No
285,285,275674,B,4,84.39510308,15/02/2024,"338 Stacey Highway
Rickyfurt, VA 94262",Clothing,8.139836193,310.1019198,No
286,286,736251,B,5,53.41763349,16/02/2024,"0626 Gibbs Isle Apt. 028
Sandyland, NV 42538",Clothing,2.178605095,261.269371,No
287,287,396655,D,7,18.59095783,17/02/2024,"45689 Sanchez Row
South Andrewburgh, NJ 08765",Clothing,9.763646213,117.4306174,Yes
288,288,53274,D,1,96.18037255,18/02/2024,"4240 Nicholas Land
Martintown, AR 14524",Books,8.553557654,87.95352893,No
289,289,565657,A,3,36.67843089,19/02/2024,"0413 Kennedy Valley Apt. 261
East Tiffany, KY 19641",Books,3.688704667,105.9764157,No
290,290,308665,C,2,52.70205365,20/02/2024,"6986 James Ridge
Port Brittany, NJ 75820",Clothing,19.93981136,84.38672714,No
291,291,214841,C,9,53.56602427,21/02/2024,"129 Moore Fort
New Maria, DE 76869",Electronics,7.086363955,447.9312675,Yes
292,292,573255,D,6,43.37199746,22/02/2024,"3782 Jamie Pine Apt. 184
Lake April, WY 56984",Books,17.08818288,215.7630673,Yes
293,293,46053,A,3,23.64244065,23/02/2024,"9178 Kristin Square Suite 855
East Johnborough, IA 66321",Clothing,18.06540778,58.11401201,No
294,294,533191,B,8,73.38623648,24/02/2024,"77371 Davis Fall
Port Anthonyland, FM 54104",Books,16.62283867,489.4988863,Yes
295,295,362991,D,8,27.59375726,25/02/2024,"75657 Makayla Loaf
West Yolanda, DC 13302",Electronics,5.734294618,208.0915993,Yes
296,296,8745,C,2,71.40930943,26/02/2024,"1622 Bradley Roads
Tarastad, MH 45724",Electronics,5.987991613,134.266652,No
297,297,72046,B,6,82.18971796,27/02/2024,"PSC 1189, Box 8298
APO AA 57654",Home Decor,16.92529221,409.6732082,Yes
298,298,985319,D,7,12.08188895,28/02/2024,"5844 Mathews Spurs
Martinezville, VI 33006",Books,13.24572727,73.37088422,Yes
299,299,857329,D,2,75.86061776,29/02/2024,"502 White Crescent Apt. 070
Shanefurt, ME 42571",Electronics,9.741656457,136.941074,No
300,300,249196,B,2,67.42298511,1/03/2024,"7520 Taylor Burgs Suite 572
Smithbury, WY 16743",Clothing,10.22370311,121.0597186,No
301,301,782042,D,1,27.61959148,2/03/2024,"6069 Jacqueline Shore
Rodriguezshire, AZ 09637",Home Decor,10.22385177,24.79580538,No
302,302,173636,B,8,65.81738229,3/03/2024,"6186 Stewart Plains Suite 425
South Shelly, RI 31895",Books,1.394822333,519.1947739,Yes
303,303,177735,C,1,47.86944763,4/03/2024,"38467 Andrew Station Suite 703
Alexanderton, OK 76003",Electronics,14.43713233,40.95847213,No
304,304,535033,B,9,17.61327679,5/03/2024,"15277 Jennifer Ports Suite 779
Port Jason, IA 83022",Books,13.06162356,137.8142719,Yes
305,305,987875,D,6,57.13193947,6/03/2024,"Unit 2920 Box 6926
DPO AA 01968",Home Decor,6.002344008,322.2161036,Yes
306,306,273092,A,7,97.59568989,7/03/2024,"0513 John Islands Suite 477
Lake Abigailborough, MS 69968",Electronics,2.70379818,664.6982958,Yes
307,307,127821,C,7,68.39291902,8/03/2024,"2905 Arnold Trace Suite 386
Lisabury, WA 63578",Books,14.68025411,408.468653,Yes
308,308,858490,C,3,39.74902304,9/03/2024,"86712 Gerald Throughway
Edwardsshire, WA 59067",Clothing,2.482519109,116.2867378,No
309,309,306808,B,2,60.71514794,10/03/2024,"PSC 5356, Box 6091
APO AP 26820",Home Decor,14.87279888,103.3702122,No
310,310,916450,C,9,76.40211399,11/03/2024,"865 Kyle Oval
Mcintyretown, AK 92585",Electronics,14.12558824,590.4887936,Yes
311,311,957744,A,8,24.0617784,12/03/2024,"6723 Michelle Grove Apt. 665
Davischester, ID 97158",Clothing,2.982324879,186.7534239,Yes
312,312,347817,B,7,57.59457961,13/03/2024,"3746 Sara Crossroad
South Gregoryshire, WV 83085",Books,12.17447302,354.0792014,Yes
313,313,355438,D,9,55.61784107,14/03/2024,"65975 Jenna Radial Apt. 579
Ellenshire, MO 00568",Books,12.35742427,438.7041763,Yes
314,314,441626,A,4,43.89024316,15/03/2024,"535 James Corners Apt. 559
Port Jason, CT 03834",Home Decor,10.61645138,156.9226273,No
315,315,444284,B,4,77.23590364,16/03/2024,"461 Juan Circles Apt. 008
Nicholsonland, WY 07787",Home Decor,6.994769144,287.3337219,No
316,316,338588,C,1,60.85096744,17/03/2024,"23905 Timothy Neck
East James, MA 94791",Books,14.36787521,52.10797637,No
317,317,443604,D,8,72.90064153,18/03/2024,"7360 Elizabeth Estates Suite 497
Josephfort, AL 98540",Home Decor,18.99235933,472.4407179,Yes
318,318,101654,A,3,63.63651333,19/03/2024,"7718 West Field Suite 740
Port Blaketown, IN 12422",Electronics,0.295840335,190.3447526,No
319,319,701767,D,7,80.28457772,20/03/2024,"5703 Katherine Fields Suite 242
North Janeburgh, WY 24870",Clothing,11.34169274,498.2526332,Yes
320,320,422955,A,2,67.05380013,21/03/2024,"27345 Novak Underpass
North Nicolasfurt, ND 37841",Clothing,10.49394333,120.0344247,No
321,321,371389,C,2,70.99672807,22/03/2024,"942 Gary Trace
Jonesside, KS 46270",Home Decor,7.944436912,130.7128756,No
322,322,301008,B,7,30.29483383,23/03/2024,"7336 David Spurs
Joshuabury, SC 76611",Books,14.15510808,182.0459715,Yes
323,323,757743,B,6,86.12817774,24/03/2024,"6558 Saunders Court Suite 202
Cameronborough, OR 36796",Books,16.74172354,430.253018,Yes
324,324,872355,D,3,23.98362027,25/03/2024,"2710 Sheppard Parkway Apt. 891
Lake Andrea, NE 37227",Books,4.097102328,69.00296042,No
325,325,669575,C,9,40.58346826,26/03/2024,"63511 Swanson Village
North Jennifer, MH 66288",Books,9.276411749,331.3690078,Yes
326,326,641655,C,6,90.04652923,27/03/2024,"319 Ashley Island Suite 438
Port Daniel, CT 27327",Home Decor,1.862681708,530.215494,Yes
327,327,980553,C,6,19.77268987,28/03/2024,"41221 Pham Loop Apt. 447
Mullinsville, MT 28483",Home Decor,15.45199653,100.3044871,Yes
328,328,185493,B,1,88.0010994,29/03/2024,"6085 Alvarez Square
Curtisport, SC 98654",Home Decor,19.29523943,71.02107657,No
329,329,517250,B,4,52.7828757,30/03/2024,"935 Michael Cliffs Suite 387
Stoneborough, GU 30477",Home Decor,19.27881292,170.4278553,No
330,330,261536,A,6,26.52280074,31/03/2024,"309 Vasquez Track Apt. 387
New Heatherfort, PA 44498",Books,1.293961431,157.0776356,Yes
331,331,890389,D,6,76.34741802,1/04/2024,"61671 Wheeler Pines Suite 404
North Robert, NE 61046",Home Decor,19.6789723,367.9381847,Yes
332,332,179348,A,5,35.54936471,2/04/2024,"PSC 5006, Box 1604
APO AE 75521",Electronics,9.49005323,160.8785554,No
333,333,518701,C,1,71.01182763,3/04/2024,"39733 John Bridge
Thomasshire, NV 65673",Electronics,12.33072776,62.25555249,No
334,334,6581,A,8,81.18060168,4/04/2024,"660 Hill Squares Apt. 849
Williamhaven, AZ 04414",Home Decor,9.329923315,588.8521104,Yes
335,335,912701,B,5,61.23959324,5/04/2024,"361 Orozco Light
Port Tommouth, MP 76657",Clothing,15.46268456,258.8515405,No
336,336,388384,A,5,80.7398779,6/04/2024,"02717 Mitchell Glen Apt. 034
Garzafort, NV 04549",Clothing,8.807598438,368.1431684,No
337,337,729098,C,7,94.15416372,7/04/2024,"17774 Barnett Plains Apt. 207
Amyhaven, MS 56855",Home Decor,3.952192053,633.0310724,Yes
338,338,104515,D,4,59.5361578,8/04/2024,"1376 Bailey Common Apt. 099
Diazbury, MT 74853",Clothing,19.97278783,190.5805093,No
339,339,291028,B,6,23.71316974,9/04/2024,"45595 Jeremy Mill
North Amberfort, WA 10639",Books,17.93716581,116.758195,Yes
340,340,861693,C,4,73.86415115,10/04/2024,"5427 Anna Land Suite 667
Brownhaven, RI 44571",Electronics,0.474248444,294.0554063,No
341,341,863251,C,3,46.90662256,11/04/2024,"7750 Sarah Pine Suite 978
North Christopher, ID 51511",Books,10.290627,126.238911,No
342,342,280919,B,7,57.81725164,12/04/2024,"USCGC Park
FPO AA 21236",Clothing,16.87796865,336.4121182,Yes
343,343,777763,B,8,66.41338252,13/04/2024,"35163 Conley Prairie
Cookstad, PW 55527",Books,3.343565852,513.5424588,Yes
344,344,396017,C,4,74.5743394,14/04/2024,"4537 Roger Viaduct
Port Matthew, HI 69875",Clothing,18.68198558,242.5694883,No
345,345,513489,B,2,67.58133686,15/04/2024,"USS Ramirez
FPO AE 06933",Clothing,9.239428763,122.6744148,No
346,346,417217,A,3,30.95832318,16/04/2024,"Unit 5782 Box 1590
DPO AE 99551",Books,6.79734177,86.56194043,No
347,347,733277,A,1,77.33493224,17/04/2024,"28554 Christina Run Apt. 681
Angelafurt, CT 56202",Books,17.8762832,63.51032074,No
348,348,292251,C,8,82.66078839,18/04/2024,"2957 Leslie Pines Apt. 241
Garciaberg, VT 38350",Electronics,10.36354996,592.7535703,Yes
349,349,797396,C,3,13.39060697,19/04/2024,"95549 Kimberly Drive
Cameronport, LA 94325",Clothing,3.277027571,38.85537927,No
350,350,300917,A,7,37.7328991,20/04/2024,"33341 Amy Island Suite 539
Riversbury, SD 20114",Books,4.166108024,253.1263404,Yes
351,351,192560,D,5,98.00185161,21/04/2024,"0312 Michael Rapid
Douglasland, VA 93822",Books,15.78237052,412.6741814,No
352,352,922005,A,5,25.99544971,22/04/2024,"615 Carpenter Ranch Apt. 631
Juliaton, AS 22180",Home Decor,2.435012005,126.8122869,No
353,353,308377,D,7,26.45382107,23/04/2024,"4320 Dean Streets Apt. 313
Santiagoview, MI 44699",Books,18.28540035,151.3164379,Yes
354,354,956331,B,9,63.21920468,24/04/2024,"385 Tina Ways Apt. 222
Bakerfurt, MN 29565",Books,17.7597145,467.9248897,Yes
355,355,920365,B,5,40.43456325,25/04/2024,"545 Andrea Ports Suite 101
Port Joshua, LA 70217",Books,3.60170816,194.8911414,No
356,356,899572,B,1,69.14090097,26/04/2024,"988 Krystal Dale Suite 760
Jonesside, ME 87786",Clothing,16.21940645,57.92665721,No
357,357,345644,D,1,33.63806006,27/04/2024,"28903 Jessica Cape
Codychester, DE 89077",Clothing,3.671651161,32.40298784,No
